path,label
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (19).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (62).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (28).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (21).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (19).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (9).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/apple 17.jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (49).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (74).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (29).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (16).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (45).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (62).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (43).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (12).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (20).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (24).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (64).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (98).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (131).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (20).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (8).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (24).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (29).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (50).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (63).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/apple.jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (41).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (43).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (33).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (70).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (37).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (15).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (45).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (32).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (113).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (20).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (5).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (16).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (66).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (92).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (36).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (117).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (3).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (15).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (93).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (33).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (85).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (31).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (38).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (25).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (28).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (94).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (59).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (31).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/apple 5.jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (34).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (39).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (41).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (138).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (40).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (3).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (39).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (55).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/apple 15.jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (15).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (9).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (33).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (5).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (82).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (40).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (27).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/apple 14.jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (45).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (37).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (6).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (10).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (110).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (56).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (58).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (123).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (38).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (36).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (65).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (10).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (129).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/apple 12.png,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (39).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (5).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (109).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (2).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (81).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (45).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (17).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (45).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (73).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (121).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (86).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (13).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (37).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (42).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (65).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (23).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (144).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (20).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (14).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (77).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (20).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (99).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (63).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (140).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (34).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (95).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (141).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (68).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (48).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (29).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (18).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (58).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (7).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (34).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (19).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (44).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (59).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (71).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (1).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (101).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (28).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (19).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (43).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (30).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (135).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (21).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (21).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (114).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (14).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (1).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (124).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (13).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (4).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (69).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (53).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (17).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (48).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (127).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (111).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (40).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (41).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (80).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/apple 9.jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (37).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (9).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (6).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (134).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (12).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/apple 16.jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (1).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (15).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (1).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (1).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (73).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (7).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (64).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (3).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (58).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (44).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (89).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (12).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/6 (5).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (7).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (63).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (46).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (136).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (30).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (104).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/apple 10.jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/3 (17).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/2 (8).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (74).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (89).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/5 (69).JPG,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/4 (29).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Apple/1 (40).jpg,0
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (24).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (51).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (32).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (8).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (30).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (25).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (30).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (18).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (23).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8209.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (7).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (26).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (23).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (40).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (11).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (10).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8189.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (54).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (60).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (71).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (47).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8206.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (15).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (42).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (25).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (91).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (39).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8180.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (13).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (4).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (5).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (96).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (2).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8188.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8179.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (6).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (66).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (16).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (90).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (8).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8199.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (42).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (11).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (56).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (55).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8205.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (27).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8207.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (23).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (4).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8183.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (51).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (36).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (87).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (2).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (31).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8186.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (26).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (50).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (6).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (36).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (73).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8177.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (27).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (3).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (88).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (8).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8190.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (27).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (18).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (83).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8198.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (46).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (21).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (57).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (49).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (79).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (22).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (61).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (32).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8182.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (14).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (11).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (21).jpg,6
